entity,type
Etmadpur,GPE
Akshay Radikar,PERSON
Gujarat,GPE
Rajendra Prasad,POL
Harishpal Singh,DIR
Junnar,GPE
Radhanagari,GPE
Khawat,GPE
SASTRA University,ORG
Government Railway Police,ORG
Chinnagoundampatty,GPE
the Punjabi University’s,ORG
Nethaji,PERSON
Ventaka Narasaiah,PERSON
GA,ORG
Sathya,PERSON
Rajouri Garden,GPE
Sonia,PERSON
Chadrapur,GPE
Rajapakala,GPE
Narinder Singh Jaggi,PERSON
Thoothukudi,GPE
Dasada village,GPE
Shahbad,GPE
Azeem Nagar,GPE
Reserve Bank,ORG
Poothadi,GPE
Tomar Saheb,PERSON
Sanjay Gandhi Transport,ORG
The Paithan Left Bank Canal System,ORG
Prasahant Bhushan,DIR
A P Sahi,PERSON
Puja Pandey,PERSON
the Punjabi University,ORG
ZAO,ORG
Surmukh Singh Virk,PERSON
Tundi,GPE
Rupesh Kumar Singh,PERSON
Tilsada,GPE
Jitendra Kumar Sharma,DIR
Montek Singh Ahluwalia,PERSON
Jitender Sandhu,PERSON
KT Manjunath,PERSON
Chichli,GPE
Indian Institute of Management,ORG
Isha Sharma,DIR
Nandurbar,GPE
Vidarbha Kisan Majdoor Congress,ORG
Bhankarpur,GPE
Pappammal,PERSON
Bidar,GPE
Chaudhary Construction,ORG
Monte de Guirim,GPE
Loni,GPE
Mother Teresa,PERSON
FIEO,ORG
Madapparambu Bhaskaran,PERSON
the Cauvery Rights Retrieval Committee,ORG
Rahul Nagar,DIR
Ajay Kumar Lallu,PERSON
Sat Shukla,PERSON
C Vijayabaskar,PERSON
Siruganur,GPE
Ashok Dhawale,PERSON
kudimaramathu,GPE
Madhira town,GPE
Manniyaru,GPE
Uruli Kanchan,GPE
Sultana,GPE
Congress,ORG
Wakeshwar,GPE
Shafi Jiruka,PERSON
B L Santosh,PERSON
Ashish Dua,PERSON
the Malankara Orthodox Syrian Church,ORG
Jehanabad,GPE
Ashwani Kumar,PERSON
Shyam,PERSON
Rasipalayam,GPE
the Samyukta Kisan Morcha,ORG
Chouphula,GPE
Ramavatar Barnala,PERSON
Malladi Vishnu,PERSON
ben,PERSON
JAU,ORG
Riga,GPE
Rajveer Lavaniya,PERSON
", Jawahar Singh Rajpoot",PERSON
Satpute,PERSON
Gourav Tikait,PERSON
Umar Khalid,PERSON
DBA,ORG
Sunil Kumar,POL
SSB,ORG
Akhara,GPE
Madhya Pradesh,GPE
Kisan Sangarsh Coordination committee,ORG
Mauj,GPE
Inquilab Zindabad,GPE
Baljinder Singh,POL
Harmanpreet Singh Jeji,PERSON
Naikawadi,PERSON
Raju,PERSON
Abhinav,PERSON
Haryana Space Applications Centre,ORG
Khairpur Jalta,GPE
Pradeep Paliwal,PERSON
Ramanan,PERSON
Chaubeypur Krishna Mohan Rai,PERSON
Siddhpur,GPE
Supreet Singh Gulati,PERSON
Mulshi taluka,GPE
Sudhanshu Trivedi,PERSON
Satish Gautam,PERSON
Mulshi,GPE
Bharat,POL
The cane department’s,ORG
Kirron Kher,PERSON
Reliance Retail Limited,COMP
Baviya,PERSON
Nemra,GPE
KSRDPU,ORG
PSS,ORG
Kheti Virasat Mission,ORG
Camarkhazan Farmers Association,ORG
Dussehra,GPE
Bharatiya Kisan Union Tikait,ORG
A S Bopanna,PERSON
Pothina Mahesh,PERSON
EE,ORG
Devesh Giri,PERSON
the National Investigation Agency,ORG
Padukone,PERSON
Dhamda khazan,GPE
Rashtriya Kisan Maha Sangh,ORG
Kawant,GPE
Mulugu,GPE
Maninder Singh,DIR
the National Working Group of AIKSCC,ORG
Vajidpur,GPE
All India Kisan Ma,ORG
Maharastra,GPE
Tharoor,PERSON
Jangoan,GPE
Kanjhawala,GPE
Bamrauli Katara,GPE
Ekta Ugrahan),ORG
Navreet Sekhon,PERSON
Chest Hospital,ORG
Chouh,PERSON
the Jharkhand Gurdwara Prabandhak Committee,ORG
Jai Ram Thakur,PERSON
Arni tehsil,GPE
PMC,ORG
A Rajasheker Reddy,PERSON
MGB,ORG
Srirangapatna,GPE
Kalamna,GPE
Hirikati,GPE
Priyanka Gandhi Vadra,PERSON
Vishnukanth Chatpalli,PERSON
Vipin Kumar,DIR
Dinesh Gundu Rao,PERSON
Mapusa,GPE
Swabhimani Paksha,ORG
Rae Bareli,GPE
Jagtar Singh Bajwa,PERSON
Guja,PERSON
Faradi village,GPE
Suryakant Dhasmana,PERSON
Bhanu Pratap Singh,POL
Bhardwaj,PERSON
Mucherla,GPE
J P Dalal,PERSON
Omar Abdullah,POL
Harsimrat,PERSON
Kokri,PERSON
Nirmala Sithraman,PERSON
Vidhan Sabha,ORG
Mandi Samiti,ORG
Anjana,PERSON
the Navsari District Consumer Dispute Redressal Commission,ORG
Kishtapur,GPE
Kisan Mazdur Sangarsh Committee,ORG
Lakheri,GPE
Qatar,GPE
Kamareddy DCC,ORG
Milk Majra,GPE
Sanjay Raut,POL
Dwarka,GPE
Sidhwan Bet,GPE
KDCCB,ORG
National Green Tribunal,ORG
Raju Desle,PERSON
Manjari,GPE
Pipalneria,GPE
Haryan,GPE
Harish Uthaman,PERSON
Russia,GPE
Musiri,GPE
Shahjajanpur,GPE
Ambala Cantonment,GPE
Meera Gujarati,PERSON
Kumaresan,PERSON
Sohna,GPE
Anoop Singh,POL
DBT,ORG
Kisan Sangharsh Samiti,ORG
Sindhu B Rupesh,PERSON
Firhad Hakim,PERSON
Ajay Pratap Singh,POL
Nitta Gelatin India Ltd,COMP
Pimpalgaon Pandhari,GPE
Rajiv Ranjan,DIR
Ashok Kondiba Sathe,PERSON
the Upper House of Parliament,ORG
U,ORG
Mehtab Singh,DIR
N Veerasekaran,PERSON
Ludhiana Customs House,ORG
Karpe,PERSON
V J Chavda,PERSON
Naresh Padaliya,PERSON
Committee,ORG
Dhaniram Markam,PERSON
Pehalwan Satnam Singh Soni,PERSON
NEET,ORG
Ulhas Gaonkar,PERSON
Ahmednagar,GPE
Sunam,ORG
Air India,ORG
K Keshava Rao,POL
Baba Lakha Singh,PERSON
Manoj Rathi,PERSON
Shetti,PERSON
Khandelwal,PERSON
PVVNL Noida,ORG
EE Haveri,ORG
the Government of India,ORG
Haribhau Bagade,PERSON
Kanwaljeet Singh,PERSON
Badalpur,GPE
IITs,ORG
Madhusudan Arveli,PERSON
Bamikonda,GPE
Ranjit Singh Tut,PERSON
Naresh,PERSON
Tej Kaur,DIR
Ku Ramakrishnan,PERSON
the Punjab Mandi Board,ORG
Union Tourism Minister,ORG
Purushottam Parmar,PERSON
Ajit Kumar,DIR
Krishan Kumar Bedi,PERSON
the Singur Krishijami Rakkha Committee,ORG
Deepa Singh,DIR
Gurmeet Singh Chadauni,PERSON
Abraham,PERSON
Dakshina Kannada Cooperative Milk Producers’ Union Limited,ORG
Rajendra Singh Jabinda,PERSON
U T Khader,PERSON
Bhanwar Singh Bhati,PERSON
Chandra Pal,POL
Chinnadurai,PERSON
Dinesh Dhillon,PERSON
Sivarasu,PERSON
Abhel Charolia,PERSON
Joel Joseph,DIR
All-India Centre of Trade Unions,ORG
Vijay Wadettiwar,PERSON
S Ranganathan,PERSON
Joydeb Rana,PERSON
Gogar Singh,PERSON
Baur,GPE
Sangareddy,GPE
Balbir Singh Rajewal,PERSON
Chintapalle,GPE
Deepika Padukone 's,PERSON
Suryavanshi,PERSON
Chamber of Associations of Maharashtra Industry and Trade,ORG
the Gujarat Co-operative Milk Marketing Federation,ORG
Baldev,PERSON
Osian Bhairaram Siyol,PERSON
Heera,PERSON
BWRC,ORG
Twitterati,ORG
Gopalakrishna Gaonkar,PERSON
Sachin Paigude,PERSON
Naveen Kumar,PERSON
Ratia,GPE
O S Manian,PERSON
the Delhi Police Crime Branch,ORG
Rashtriya Kisan Mahasangh a,ORG
Hitech City,GPE
Rahul Gagneja,PERSON
JJ,ORG
Rajya Kisan Samanvaya Samiti,ORG
Farm,ORG
Bharatiya Kisan Union-Bhanu,ORG
ACB,ORG
GSHCL,ORG
Bhavanipuram,GPE
Munendra Rajput,PERSON
Thirupar,PERSON
Posts,ORG
Topatand,GPE
Cala,GPE
Rajeev KR KOZHIKODE,PERSON
Shaheed Bhagat Singh Nagar,GPE
P Ramarao,PERSON
A P Solanki,PERSON
Rohtas Yadav,PERSON
Smart Ci,ORG
Lokur,PERSON
O Rajagopal,POL
BV Srinivas,PERSON
Crime Branch,ORG
Kotwan,GPE
Malabar,GPE
Swadeshi,ORG
SGCSR College,ORG
Shamsher Singh,POL
Chaturvedi,PERSON
Jaswinder Singh Brar,PERSON
Machhiwara,GPE
Dari village,GPE
Badrinarayan Sapate,GPE
Kisan Welfare Society,ORG
The All India Kisan Sangharsh Coordination Centre,ORG
Pankaj Bhatia,DIR
Maruthavanam,GPE
Kabutarwala,PERSON
A M Khanwilkar,PERSON
Gava Chowk,GPE
Bhoomika Rural Mart,ORG
Lidhora village,GPE
the Bahujan Samaj Party,ORG
Lasalgaon,GPE
National Institute of High Security Animal Disease,ORG
Birendra Prasad Gupta,POL
Bhupalapalli,GPE
Steam,ORG
Tript Rajinder Singh Bajwa,PERSON
Ahmedabad/Rajkot,GPE
M Venugopal Reddy,PERSON
All India Democratic Women's Association,ORG
FICCI,ORG
BKU Lakhowal,PERSON
Tendulkar,PERSON
KRV,ORG
R Hemalatha,PERSON
Roshan Nazareth,PERSON
Mohd Taufique,PERSON
G,GPE
Tapu Majri,GPE
Vikash Kumar,DIR
Jabalpur,GPE
Valvade village,GPE
Danka,GPE
Punjab State Agricultural Marketing Board,ORG
Bhunerheri,GPE
Pradeep Dasarwar,PERSON
Satyajit Tambe,PERSON
Komandla Gopal Reddy,PERSON
Arvind Luhar,PERSON
DTCP,ORG
Baraura Hussain Bari,GPE
K Anand,PERSON
R A Jadeja,PERSON
Sukhdev Singh Virk,PERSON
the Union,ORG
Ramanand Kushwaha,PERSON
NCC,ORG
", EB Chakurkar",PERSON
Manikandam,DIR
Suresh Kumar Bansal,DIR
Maharashtra State Cooperative Marketing Federation,ORG
Melavastha Savadi,GPE
Kurnool,GPE
Shirur,GPE
JJP,ORG
Kandhar,PERSON
Neelam Ghuman,PERSON
Kiran,PERSON
Mangalore Urban Development Authority,ORG
Deoria Sadar,GPE
SB Pandey,PERSON
Fernad Xavier,PERSON
Piparia Bhanja,GPE
Raes Ansari,PERSON
the Meenangadi Service Cooperative bank,ORG
Thiruvaiyaru,GPE
Babir Singh Rajewal,PERSON
Vanpuri,GPE
ALSSF,ORG
Paramjeet Singh,POL
Karkhana,GPE
UPSCCL,ORG
Congres,ORG
Nilesh Vegada,PERSON
Feroz Safiya,PERSON
Kang,PERSON
Aliganj,GPE
Sayan Rana,PERSON
Sardar Vallabhbhai National Institute of Technology,ORG
co,ORG
I Sekar,PERSON
Tongad,PERSON
Kishore Raje Nimbalkar,PERSON
Aabid Qureshi,PERSON
Faridkot,GPE
Aspi Chinoy,PERSON
Maninderjit Singh Bawa Machhian,PERSON
Parsana,PERSON
Jalka,GPE
Ugiyala,GPE
"Sunjwan , Jammu",GPE
Pratappur,GPE
Lokesh Kumar Meena,PERSON
Singur,GPE
K T Rama Rao,PERSON
Deshmukh,PERSON
Budhni,GPE
Chiranjiv Choudhary,PERSON
Banjara Hills,GPE
AIIMS,ORG
Jalalabad,GPE
Baroda,GPE
Abdus Sattar,PERSON
Jitender,PERSON
M Malathi,PERSON
Harjinder Singh Baggi,DIR
Dhar,GPE
‘ Kisan Diwas ’,ORG
G Chokkappan,PERSON
Kabisthalam,GPE
Noorpur,GPE
SAF International,ORG
Two Town,ORG
M,ORG
Shivraj Singh Chouhan,POL
Nuzividu,GPE
Sakoli,GPE
Nitish,PERSON
Poriyahat,GPE
Pallava,PERSON
Bithuja village,GPE
GIHED-CREDAI,ORG
DK Tyagi,PERSON
Devbhumi Dwarka,GPE
Golu,PERSON
Kitab Singh,PERSON
T Krishnasamy Vandaiyar,PERSON
Aranthangi,GPE
Kauvery Hospital,ORG
Amit Singh,DIR
Khushpreet Singh,PERSON
BKU Sidhupur,ORG
Harjinder Singh,DIR
Jaswinder Thukral,PERSON
Dhankar,PERSON
Narayan Singh,POL
Sachkhand Express,ORG
Bhesan taluka,GPE
Kallanthiri,GPE
Deepak Kolhe,PERSON
Akhil Bhartiya Kisan Sangharsh Samanvaya Samiti,ORG
Kisan Sanamvaya Sangharsh Samiti,ORG
Jageshwar Prasad Kushwaha,PERSON
Andhra Pardesh,GPE
Mantu Kumar,PERSON
DYFI,ORG
Tej Pratap,POL
Rajkumar alias Raju Mor,PERSON
Francis Mascarenhas,PERSON
The Tobacco Board,ORG
Sayunkt Kisan Morcha,ORG
Gaekwad Haveli,GPE
Gurdeep Singh,DIR
Raju Dange,PERSON
Shankar Rathwa,PERSON
Muniraj,PERSON
IIRCA,ORG
Kodihalli Chandrashekhar,POL
Dharmendra Singh,DIR
Sunder Sham Arora,PERSON
Shrikant Sharma,DIR
Vedaranyam,GPE
Samyukta Kisan Morcha,ORG
the Niti Aayog,ORG
Nanjundapuram Pirivu,GPE
Zamrala,PERSON
Alagampatti,GPE
Ravneet Bittu,PERSON
Thirilogi,GPE
Ganesh Chathurti,PERSON
Kotada Sangani,GPE
Ahmad,PERSON
NAVI MUMBAI,GPE
Arumbanaur,GPE
T Damodar Naidu,PERSON
Apsara,GPE
Sandip Patel,DIR
Saskatchewan,GPE
Central Polluti,ORG
Maharashtra Energy Development Agency,ORG
Tadepalle,GPE
Mominpet,GPE
Bharath Gupta,DIR
Rajmathai,GPE
Gangadharappa,PERSON
IMA,ORG
Boota Singh Burjgil,PERSON
Somasila,GPE
Baldevhi Thakor,PERSON
M Chelladurai,PERSON
Swapn Kishore Singh,PERSON
Pavanjit Mane,PERSON
the Horticulture department,ORG
Kurasala Kannababu,PERSON
Abhay Mankar,PERSON
Pothireddypadu,GPE
Koushal Nagar,GPE
Tawa,GPE
Sushma Sakarwade,PERSON
Kaur,PERSON
Rohan Khaunte,PERSON
Nogama village,GPE
Vijay Inder Singla,POL
Mustafaganj village,GPE
girdawar,GPE
Mulgao,GPE
Trivendra Singh Rawat,PERSON
K Jeevanantham,PERSON
Yudhishter Singh,DIR
Athur,GPE
AIIMS Delhi,ORG
Coal,ORG
Sushila Devi,POL
Kadamakudy,GPE
Rajole village,GPE
North and South Poongudi,GPE
Savarkundla,GPE
The Sunni Yuvajana Sangham,ORG
#Youth4Farmers,ORG
Ganpat Darade,PERSON
Bhartiya Kisan Mazoor Sang,ORG
Bedi,PERSON
Machhli village,GPE
Vinod Patodiya,PERSON
Santosh Dhawale,PERSON
Joginder Mayar,PERSON
Chaudhary Birender Singh,POL
Tek Ram Kandela,PERSON
Dalal,PERSON
Dharambir,POL
Marandi,PERSON
Ebhal Vegad,PERSON
Nand Kishore Yadav,PERSON
Gadvakhera village,GPE
Mayanur,GPE
Golden Youth Club,ORG
Rajmohinder,PERSON
Shambhu Nath,PERSON
EOW,ORG
Ramchandra Patel,PERSON
Manachanallur,GPE
BKU Agra,ORG
Madkai,GPE
Subham,PERSON
Amandeep Sandhu,DIR
The Bharatiya Kisan Union-Lokshakti,ORG
A Jagannathan,DIR
Reshma Patel,PERSON
Gurtek Singh Virk,PERSON
Sirumugai,GPE
Chevella,GPE
Bank of Maharashtra,ORG
KKU,ORG
Aveda Resorts,ORG
MSP,ORG
Ajit Dandi,GPE
Jarmundi,GPE
Chandra Bhan Singh,PERSON
Bhoomika Farmers Producers Sauharda Sahakari Niyamit,ORG
Devendra Tiwari,PERSON
Atal Behari Vajpayee,POL
Yogakshema Forum,ORG
Lok Insaf Party,ORG
Akhil Bharitya Kisan Manch,ORG
Laltu,PERSON
Rajya Raitha Sangha,ORG
T R Kesavan,PERSON
Mahida,PERSON
Narinder Bhamra,PERSON
Amreli,GPE
Nirsa,GPE
Khanauri,GPE
Janmejay Singh,PERSON
K N Harilal,PERSON
Fatehpur,GPE
the ICAR-Indian Institute of Spices Research,ORG
Joel Davis,PERSON
Nilokheri,GPE
Chandbhaja village,GPE
Ashok Mehta,DIR
Chandumajra,PERSON
National Disaster Relief Fund,ORG
AICSCC.Protests,ORG
Malik,PERSON
Kulbir,PERSON
Madukkarai,GPE
IMA Punjab,ORG
Khunti,GPE
Sant Nirmal Dass,PERSON
Bulo Mandal,PERSON
Kullandi Thottam,GPE
BKU Tikait,ORG
Rak,PERSON
Prithviraj Chavan,POL
Kacha Arhtiyas Association,ORG
EB Chakurkar,PERSON
Madhu Gaonkar,PERSON
Thakia,GPE
B G Kolse-Patil,PERSON
Harsimrat Kaur Badal,POL
J V Akshatha,PERSON
Maharshi Valmiki,PERSON
Arun Yadav,POL
Madras,GPE
Panchpfula Asole,PERSON
Rinku,PERSON
Babu Pokia,PERSON
the BKU-Bhanu,ORG
Dua,PERSON
Duddalwar,PERSON
K Dorairaj,PERSON
the Vimantal Virodhi Sangharsh Samiti,ORG
Nellikolu Trust,ORG
Solanki,PERSON
the ICAR-CCARI,ORG
Reliance Retail,ORG
Pardeep Rapria,PERSON
Kenchappa,GPE
National Tiger Conservation Authority,ORG
Sanjay Upadhyay,DIR
Saidpur,GPE
Miraj,GPE
Sinnar,GPE
Gudhan village,GPE
Talacauvery,GPE
Irshad Sindhi,PERSON
Chhatarpur,GPE
Anil Bhinda,PERSON
Rashtriya Lok Dal,ORG
— Tushar Pawar,PERSON
Swachh Bharat Mission,ORG
NE Railways,ORG
Panipat,GPE
Pakistan Zindabad,GPE
SG Siddaramaiah,PERSON
George,PERSON
Gandra Venkata Ramana Reddy,PERSON
Onam,GPE
Rajya Raitha Sangha Kodihalli Chandrashekhar,PERSON
Sultanpur Lodhi,GPE
Dilip Bhagat,PERSON
WHO,ORG
Taiyaab,PERSON
Mayura Jayakumar,PERSON
'Agriculture School',ORG
Siddharth Biswas,PERSON
Grewal,PERSON
Giddarbaha,GPE
Hong Kong,GPE
Sujalam-Sufalam,ORG
Agriculture Produce Market Committee,ORG
UP Sahkari Gram Vikas Bank,ORG
Moonak,GPE
Indian Institute of Chemical Technology,ORG
Huduguru,GPE
Dada Bhuse,PERSON
Cabinet,ORG
Samajwadi Party,ORG
CRR Committee,ORG
The Sayunkt Kisan Morcha,ORG
Himachal Pradesh,GPE
Maruti Suzuki Dzire,ORG
Dagdu Hake,PERSON
Nagarjunasagar,GPE
N Vijayasundaram,PERSON
Ghosh,PERSON
Vaishali Nagar,GPE
Fasale,PERSON
G Maruthi,PERSON
Pat,PERSON
the National Crime Records Bureau,ORG
Ravan,GPE
Madurai Bench,ORG
Sushil Kumar Modi,DIR
AIPEF,ORG
Derby,GPE
Vineet Saran,PERSON
Dhaba,GPE
Meghwal,PERSON
AIKSCC,ORG
Katehra,GPE
Shambu,GPE
Faridabad,GPE
State agricultural department’s,ORG
PB,ORG
Amardeep,PERSON
Concor,ORG
Harsimrat ji,PERSON
H N Sivan,PERSON
Singla Group,ORG
the Sports University,ORG
Periyakarpoorampatti,GPE
Rajasthan Jat Mahasabha,ORG
Vishnu Misal,PERSON
K Sathemma,PERSON
Surjeet Singh Phul,PERSON
Karjan,GPE
Rajesh Kumar Pandey,POL
Jaya Saha,PERSON
Iyarkai Nalvazhvu Sangam,GPE
Vineet Singh,PERSON
Sukhdeo Singh,DIR
Srinivas Reddy,PERSON
Ramakrishnan,PERSON
Narendrasinh Jadeja,PERSON
Firozabad,GPE
Atchutapuram,GPE
Mohan,POL
Tenginakai,PERSON
UPA,ORG
Nevil Alphonso,PERSON
Vade-Sanguem,GPE
Bardoli,GPE
Sanjay Bhatia,DIR
Umadevi,PERSON
Afzalgarh,GPE
Kisan Sabha’s,ORG
Mahesh Tenginakai,PERSON
Wadgaonsheri,GPE
Feroze,PERSON
Anoop Chauhan,PERSON
the Tower and Infrastructure Providers Association,ORG
The All India Kisan Sangharsh Coordination Committee,ORG
Rahul Ahuja,DIR
Ghesupur village,GPE
Ganesh Hande,PERSON
Kottavadi,GPE
R Kamaraj,PERSON
Kisan Sangharsha Samanway Samiti,ORG
Kiran Choudhry,PERSON
MSME,ORG
Shahjahapur,GPE
Thukkalapatti village,GPE
Pradhan ji,PERSON
Harbans Singh,POL
the Rashtriya Kisan Mahasangh,ORG
Vijay,PERSON
Sharanjit Singh Dhillon,POL
Leicester,GPE
Trivdendra Singh Rawat,PERSON
Amrinder Gill,PERSON
Hitesh Vora,PERSON
Ujjwala,ORG
Sadaqat Ashram,GPE
GB Pant,ORG
Sekar,PERSON
NSSO,ORG
Bibi Jagir Kaur,PERSON
BKU Haryana,ORG
K Dharma Reddy,PERSON
The Ahmedabad Municipal Corporation,ORG
MB Patil,PERSON
Gursewak Singh,POL
Arun Mitra,DIR
Balasaheb Shinde,PERSON
Markam,PERSON
Bakalpur,GPE
Tolo Solanki,PERSON
Bhakodar,GPE
Maini,PERSON
Munda,PERSON
Kabal Singh,PERSON
Shauraj Singh,PERSON
Mahila Morcha,ORG
Virudhunagar,GPE
Brampton,GPE
Manasi,PERSON
Palampur,GPE
Brijendera Singh,DIR
Moinabad,GPE
Sandeep Kurpakar G,PERSON
Virk,PERSON
Mohite,PERSON
G Ishwar,PERSON
Phagu Chauhan,PERSON
Jaisinghpur Khera,GPE
Madan Lokur,PERSON
Balineni Srinivas Reddy,PERSON
HDF,ORG
Kerala,GPE
the National Crime Record Bureau,ORG
PMKSNY,ORG
Mahasabha,GPE
Dilbag Singh,POL
All Goa Civil Contractors’ Welfare Association,ORG
Centre for Science and Environment,ORG
Nishu Chaudhary,PERSON
Mandleshwar,GPE
Chaudh,PERSON
IHA foundation,ORG
Navalur Kuttappattu,GPE
Hosakote Basavaraj,PERSON
Times News Network,ORG
Thiruvalluvar,GPE
HDCDRF,ORG
The All-Farmers Associations’ Coordination Committee,ORG
Beeda,GPE
CPM,ORG
Hinjewadi,GPE
Mallu Bhatti Vikramarka,PERSON
Soumini Jain,PERSON
Amit,PERSON
Susanto Mukherjee,DIR
Sumeet Singh,DIR
Hetamdandi village,GPE
P Akilesh,PERSON
Sohana,GPE
Khurana,PERSON
Ghanawat,PERSON
Kamali Anand,PERSON
Darma Reddy,PERSON
The News Broadcasters’ Association,ORG
MGR,PERSON
Union government,ORG
Mani Maran,PERSON
R Ashoka,PERSON
Delhi Metro Rail Corporation,ORG
Sangwan,PERSON
Jyotiraditya Scindia,POL
L Murugan,PERSON
Mansoorpur,GPE
Wazirpur,GPE
Niranjan Hiranandani,PERSON
Kolkata Municipal Corporation,ORG
Siddhartha Goswami,PERSON
Kashmiri Lal,PERSON
Gokak,GPE
A K Maity,PERSON
Bilkis Bano,PERSON
Vinod Burve,PERSON
Balwan Poonia,PERSON
Rajankar,PERSON
Sant Kabir Nagar,GPE
Samruddhi Eway,GPE
VGCPC,ORG
Thiruvanaikovil,GPE
Bikram Singh,DIR
Dhoni,PERSON
Shaheed Kartar Singh Sarabha Youth Organisation,ORG
the Agriculture Produce Marketing Committees,ORG
Bhasker Rao,PERSON
Shariq Majeed,PERSON
Indian Institute of Science,ORG
Chhattisgarh,GPE
Mayar,GPE
Zadafiya,PERSON
Dipankar Saha,DIR
S Manikandan,PERSON
G Srinivasan,DIR
"Manila ,",GPE
Rajyavardhan Singh Rathore,POL
Upendra Kushwaha,POL
Dus,PERSON
Ajit Sharma,DIR
Arunachal Pradesh,GPE
Priva,ORG
CTRI,ORG
Balotara,GPE
Vinod Vasava,PERSON
Pandavapura,GPE
PUCL,ORG
Shravan Hardikar,PERSON
Abbotsford,GPE
Mohammad Qasim,PERSON
Ranjit Singh Ghuman,PERSON
the Horticulture College and Research Institute,ORG
Unnao,GPE
Bhupinder Singh Mann’s,DIR
R Sasikala,PERSON
Beet Vantangia,GPE
Vaagaikulam,GPE
Bhutan,GPE
Punjab Pollution Control Board,ORG
Banwari Lal,DIR
Nanaksar Dera,ORG
Dharmi Jogi,PERSON
Kalu Bhadu,PERSON
Rao,PERSON
Malhola,GPE
NAFED,ORG
T M Thomas Isaac,PERSON
Arvind Singh Gope,PERSON
Trichy Siva,PERSON
A Sanjeev Kumar,DIR
All India Kisan Congress,ORG
Virajpet,GPE
Satyaprakash,PERSON
Baghel,PERSON
Dayabhai Jadhav,PERSON
a Kisan Bhawan,ORG
Shamshabad,GPE
Burgapur,GPE
Arasoor,GPE
The Bhuj Chamber of Commerce and Industry,ORG
R K Sohanay,PERSON
Shyamapur village,GPE
Visheshwar Prasad,POL
EPCA,ORG
Suresh Khanna,DIR
Mahantheshappa,PERSON
Jagdeep Singh Aulakh,PERSON
Haryana Charuni,PERSON
Narsimha,PERSON
Umra village,GPE
Vasvi Tyagi,PERSON
Bihar Agricultural University,ORG
Thanneerpandal,GPE
Eicher Commercial Vehicles,ORG
New Amritsar,GPE
Sekha village,GPE
Indian National Congress,ORG
Mailani,GPE
Malhani,GPE
Milinath Shirgaonkar,PERSON
Guru Tegh Bahadur,PERSON
the department of cooperation,ORG
Bharatnagar,GPE
Kesar,POL
the Central Institute of Brackishwater Aquaculture,ORG
Karnataka Prantha Raitha Sangha,ORG
Gagandeep Singh Bedi,DIR
Akhil Bharatiya Kisan Sabha,ORG
Ram Govind Chaudhary,PERSON
Sidhpura,GPE
Kodanadu,GPE
BS Yeddiyurappa,POL
UPCC,ORG
Sanjeev Jha,PERSON
Sellur K Raju,PERSON
Gursewak,PERSON
Teja Mohri,GPE
Rajam,GPE
Sarukkai village,GPE
Suroshe,PERSON
Manoj Wadhwa,PERSON
Kuldeep Chaha,PERSON
T Vivekananthan,PERSON
Bharatiya Janata Party,ORG
Rai,PERSON
Baba Balbir Singh,PERSON
TPCC,ORG
Montu,PERSON
N Vinodkumar,PERSON
Trivedi,PERSON
the Supreme Court 's,ORG
Surya Pratap Shahi,PERSON
Prajeet Singh,DIR
XeN,ORG
Kulwinder Singh Rana,DIR
CAIT,ORG
Hoshiyar Singh Gill,PERSON
Sanjay Madav,DIR
Shallu Garg,PERSON
Sevasi,GPE
TNCSC,ORG
Tamil Nadu Agricultural University,ORG
Abohar,GPE
Vanthali,GPE
B Srinivasa Reddy,PERSON
Farm organisa,ORG
Mirapur village,GPE
Nidhi Bhardwaj,PERSON
Angad,PERSON
Savina,PERSON
Vedanth Bharadwaj,PERSON
Vashi,GPE
Bhagwanpur,GPE
Mutha,GPE
Firdaus Jahan,PERSON
Gagan Wadali,PERSON
the National Highway Authority of India,ORG
Krishnagiri,GPE
Ukhlarsi,GPE
Rythu Swarajya Vedika,ORG
Palayankudi,GPE
CCP,ORG
the Indian Meteorological Department,ORG
Sanjay Jagtap,PERSON
Dhandhlia,PERSON
KT Rama Rao,PERSON
Khaatu,PERSON
the World Trade Organisation,ORG
Kaithal,GPE
the Primary Agriculture Co-operative Society,ORG
Dabwali,GPE
Chengalpet,GPE
Farooqbhai Bavani,PERSON
Mallikarjun Valkaldinni,PERSON
National Academy of Agricultural Research Management,ORG
Google Playstore,ORG
Ravji Pawar,PERSON
Ebhal,PERSON
Manjunatha,POL
Gundlupet,GPE
Nathowal,GPE
Chintamani,POL
Ramachandra Reddy,PERSON
Nama Nageshwara Rao,POL
Muradnagar,GPE
Bhagamandala,GPE
Thottia,GPE
Adani ji,PERSON
Arjun Rathod,PERSON
IIP,ORG
Vav na Muvada,GPE
NEW DELHI/,GPE
Pamani,GPE
Sajjanar,PERSON
Air Force,ORG
Howe,PERSON
Gurpurab,GPE
the All Farmers Associations’ Coordination Committee,ORG
Samyukt Morcha,ORG
YEIDA,ORG
UAE,GPE
Vadivelu,PERSON
Mahua Manjhi,PERSON
Bhopra,GPE
Araziline,GPE
The Nihang Fauj,GPE
Gagneja,PERSON
Akhilesh,POL
Devy,PERSON
India,GPE
Badal Patralekh,PERSON
Gundiya,GPE
Gurdhain Singh Dhanna,PERSON
Indira Hridayesh,PERSON
Rashtriya Kisan Majdoor Sangathan,ORG
