entity,type
Akshay Solanki,PERSON
Shahajahanpur,GPE
The disaster management division,ORG
Kocher,PERSON
A Jagannathan,DIR
Rajesh Gupta,DIR
the ‘ Chief Minister’s Relief Fund ’,ORG
Vimalanathan,PERSON
Ram Vilas Paswan,POL
Bhupendra,POL
Nandiyar Head,GPE
Bagel,PERSON
Medgha Patkar,POL
Indergarh,GPE
Senjalia,PERSON
Trikon Baug,GPE
Aathi,PERSON
Assam,GPE
Nityanand Jayaraman,PERSON
Antony Raju,PERSON
Dindi,GPE
UP,ORG
Khuthar,GPE
the eco-development committee,ORG
the Power Grid Corporation of India’s,ORG
Mand Sanyukt Kisan Sangharsh Samiti,ORG
S G Palacharya,PERSON
Suresh Nivrutti Mohite’s,PERSON
kudimaramathu,GPE
the Khadi and Village Industries Commission,ORG
Farmers Forum of India,ORG
Shinor,GPE
Patiram,PERSON
Pal,GPE
DKMUL,ORG
Hingoniya,GPE
Hemant Sikka,DIR
Rajendra Janjal,PERSON
the Food Corporation,ORG
Amit Singh,DIR
S Soundaram,PERSON
Raju Padgilwar,PERSON
Katarisarai,GPE
T M Krishna,PERSON
the Tower and Infrastructure Providers Association,ORG
International Water Management Institute,ORG
Puratchi Thalaivar MGR,ORG
Ramkumar Gautam,PERSON
Ashiana Nagar,GPE
Ganesh Bhandalkar,PERSON
Jagan alias Janarthanan,PERSON
A Sanjeev Kumar,POL
Heena Nandaniya,PERSON
Jaiprakash,POL
Bagru,GPE
Karonda village,GPE
Manoj Badgeri,PERSON
Rajendra Singh Rathore,DIR
Kotehundi M Mahadevu,PERSON
Baljeet,POL
the directorate of agriculture,ORG
Surajpur village,GPE
Shamspur,GPE
Cantt,GPE
Satbiri Devi,PERSON
Sudhanshu Kumar,DIR
the Centre for Sustainable Agriculture,ORG
Mandadam,GPE
Amreli District Diamond Association,ORG
Kamal Patel,DIR
Sumit Singh,DIR
Natham,GPE
Rajdeep Chamar(17,PERSON
Chirag Paswan,PERSON
Horticulture Corporation Ltd,ORG
Harjot Singh,POL
Amarendra Pratap Singh,DIR
Hari Singh Bishnoi,PERSON
Alagarnayakkanpatti,GPE
Jharkhand Mukti Morcha,ORG
Kabrav,GPE
Surendra Lamba,PERSON
The cane department’s,ORG
Rajouri Garden,GPE
B R Kamboj,PERSON
— Shiva Kumar Pinna,PERSON
Nanuram Katara,PERSON
B Vankata Ram Narsaiah,PERSON
Rahim Mondal,PERSON
Rythu Swarajya Vedika,ORG
Hardip Singh Dibdiba,PERSON
Mukesh Gupta,DIR
Thakur Rakesh Singh,PERSON
Jyotiba Phule,ORG
Jogendra Singh Nain,PERSON
Sarwar,GPE
Arif Mohammad Khan,POL
Yesurathnam,PERSON
Nayab Saini,PERSON
Shukla,PERSON
Siswan,GPE
Udhayarajan,PERSON
TVPS,ORG
Delhi High Court,ORG
Shrivastava,PERSON
Vellerukkupalayam village,GPE
Hav,GPE
Mar Antony Kariyil,PERSON
Dharmasagar village,GPE
Induraj Narwa,PERSON
E Jalandhar Reddy,PERSON
Arvind Gajbhiye,PERSON
Salape,PERSON
Bhoomi,PERSON
Devlal Meena,PERSON
Imaambaksh Baloch,PERSON
Cherlapalli,GPE
Pravesh Devi,PERSON
Dhanna Singh,PERSON
Lokesh Jain,PERSON
Pintu Yadav,PERSON
Raveendran,PERSON
Ashokenagar,GPE
Hardeep Kadyan,PERSON
Jaimala,POL
Aravindan Selvaraj,DIR
Deepaja SM,PERSON
Chowkri cooperative society’s,ORG
Killa-Pardi,GPE
Botany,GPE
revi,PERSON
Thiruthukkal,GPE
Medninagar,GPE
Vinod Rathod,PERSON
Baldev Singh Nihalgarh,PERSON
MLA,ORG
Huduguru,GPE
Eruthiyamapathy,GPE
the Madurai Meenakshi Flower Market,GPE
Dhan Singh Rawat,POL
Santan Rodrigues,PERSON
Tanmay,POL
the RS,ORG
Sangola,GPE
Hirebagewadi,GPE
Dhampur,GPE
J Kumar Infraprojects Ltd,ORG
C R Paatil,PERSON
Dhanabad,GPE
Bindukhatta,GPE
Narasimha Reddy,PERSON
Northern Railways,ORG
Thambusamy,PERSON
Ashokenagar-Barrackpore,GPE
Kanchan Kumar Sahu,PERSON
Aditya Sahu,PERSON
Neemuch,GPE
Ghanshyam Vishwakarma,PERSON
N P Gohil,PERSON
Majadhar,GPE
Sahswan,GPE
Mahadev Rakhmaji Netake,PERSON
Indian Doctors for Peace and Development,ORG
Lakhimpur Kheri ’s,GPE
Jam Abdul Karim,PERSON
Akhil Bhartiya Kisan Sabha,ORG
Purnia,GPE
Karumanchi Phakiraiah,PERSON
Lokesh,POL
The All India Kisan Sangharsh Coordination Committee,ORG
Gangeshwar Dutt Sharma,PERSON
Kothuru,GPE
KANNUR,PERSON
Ki,PERSON
R Kulandaivel,PERSON
Jamhuri Kisan Sabha,ORG
Vikash Bhawan,ORG
V Murugan,PERSON
Dudhkohale,PERSON
Ashwini,PERSON
Jatinder Lada,PERSON
Harsimrat Kaur Badal,POL
Marwari College Ranchi,ORG
Khambhat taluka,GPE
Trichy Siva,PERSON
Tamilaga Vivasayigal Sangam,ORG
Sewak Singh,PERSON
Anuraj,PERSON
Mahantheshappa,PERSON
Mukesh Ambani,DIR
pokkali land development authority,ORG
Vijay Pohekar,PERSON
Professor Jayashankar Telangana State Agricultural University,ORG
Sulur,GPE
Parag Soman,PERSON
Mordunga village,GPE
Rajnish Dixit,PERSON
Ajay Bhopala,DIR
Ajit Navale,PERSON
Narender Modi,POL
Urmila Makwana,PERSON
Ashok Reddy,PERSON
BRS Nagar,GPE
Surya Kant,PERSON
Phule Nagar,GPE
Siddlaghatta,GPE
Olaippadi village,GPE
Balbir,PERSON
College of DuPage,ORG
Jasbir Kaur Natt,PERSON
Barkat Khan,PERSON
Ramji,PERSON
Kullewal,GPE
Kaithode,GPE
Anjaan,PERSON
Saroop Ram,PERSON
Swabhimani Shetkari Sangathan,ORG
Nargis,PERSON
Margao,GPE
D B Basia,PERSON
Bharat,POL
ICRISAT,ORG
Amroz Singh,PERSON
S A Bobde,PERSON
VADODARA/,GPE
Gorakhdibbi village,GPE
Vijaykumar,POL
Bari Bujhiya,GPE
Mighni Purwa,GPE
Valencia College,ORG
Bhanji Khan Malek,PERSON
Gursewak Singh,POL
Kurnool,GPE
Jetalpur,GPE
Somani,PERSON
Agricultural Produce Marketing Committees,ORG
Tikat,PERSON
the Calcutta National Medical College,ORG
Mungalia Chaap,GPE
Kisan Mazdoor Ekta Zindabad,ORG
Hisua,GPE
Anoop Singh,POL
Baron Davis,PERSON
Gurpreet Singh Gopi,PERSON
Nilesh Pandya,PERSON
EDC,ORG
Mumtaz PG College,ORG
Sumit Malik,PERSON
Urban Gro,ORG
Ram Prasad,PERSON
the Editors Guild of India,ORG
Hakate,PERSON
Pokia,PERSON
Dayanand Bandodkar,PERSON
The Swabhimani Shetkari Sanghatana,ORG
KATIHAR,GPE
Arora,PERSON
Devpara,GPE
Ajit Navle,PERSON
MDMK,ORG
P Krishnammal,POL
Farrukhabad,GPE
Pappan Singh Gahlot,PERSON
Abu Dhabi National Oil Company,ORG
Saisurya Praveen Chand,PERSON
Baburajapuram,GPE
Lakhwinder Kaur,PERSON
IFFCO Tokio,ORG
Priyanka Singh,DIR
The Indian Railways,ORG
H Venugopal,PERSON
Ikram,PERSON
Trinamool Bhavan,ORG
Gracias,PERSON
Mounika,PERSON
the state information of public relations department,ORG
Gaonkhet,GPE
Jennifer Doudna,PERSON
Lord Ahmad,PERSON
Shivraj Singh Couhan,POL
Smriti Irani,PERSON
Sim J Singh,PERSON
Jeeta Madkami,PERSON
S Thirunavukkarasar,PERSON
the Aam Aad,ORG
Coal,ORG
Nakodar Chowk,GPE
Pandalur,GPE
Glasgow,GPE
Anjangaon Surji,GPE
Rajaran Singh,PERSON
Dana Kungasia,PERSON
Rashtriya Kisan Morcha,ORG
Sahara,GPE
Babli,PERSON
"Kaveri,2",PERSON
V Gunasekaran,PERSON
Gangadhar,PERSON
Mohan Bhatia,PERSON
Injathotty,GPE
Jan Shatabdi Express,ORG
Abdullah,PERSON
T Sravan Kumar,PERSON
Pullalacheruvu,GPE
Sanjeev Mayekar,PERSON
Tikaram Jully,PERSON
CHENNAI,GPE
Tribhovandas Patel,PERSON
S Puviarasan,PERSON
BRTC,ORG
Thetchinapuram,GPE
Sandeep Kurpakar G,PERSON
DV Patel and Company,ORG
Meo Panchayat,ORG
R S Puram Uzhavar Sandhai,ORG
Neivasal,GPE
KR Ramesh Reddy,PERSON
Kadamba Transport Corporation,ORG
K Fran,PERSON
Sarsawa,GPE
Kadiana,GPE
Emraan Hashmi,PERSON
Rakesh Kumar Singh,DIR
N Veerasekaran,PERSON
National Agricultural Co-operative Marketing Federation of India Ltd,ORG
Gujjar,PERSON
RML,ORG
Satvinder Singh Kahlon,PERSON
Ventaka Narasaiah,PERSON
the JD(U,ORG
Mylardevpally,GPE
Meherban,GPE
Dungarpur,GPE
Imman,ORG
Arjun Kumar,PERSON
Shailesh Pokle,PERSON
Samod,GPE
PALWAL,GPE
Dipankar De,PERSON
Discoms,ORG
MK Stalin,PERSON
Provincial Armed Constabulary,ORG
the Youth Congress,ORG
YSR Jalakala,ORG
RARC,ORG
Narenda Modi,POL
The Pune Municipal Corporation,ORG
Jola,PERSON
Tulsiram Atram,PERSON
2000 Watt Smart Cities Association,ORG
RS Sengar,PERSON
Belthangady,GPE
KP Viswanatha,PERSON
Ekoskar,PERSON
Nalanda Engicon Pvt Ltd.,ORG
Hegde,PERSON
Chhabria,GPE
Durai Velan,PERSON
TIKRI,PERSON
Chandra,PERSON
Bareilly,ORG
L Nageswara Rao,PERSON
The GMERS Medical College and Hospital,ORG
Ramnath Pokale,PERSON
Dipen Agrawal,PERSON
Dhalavaipalayam Primary Agriculture Credit Society,ORG
Kerba Chougale,PERSON
BKU Ekta-Ugraha,ORG
ARA,PERSON
Pinapuram village,GPE
Thennur,GPE
The All India Farmers’ Struggle Coordination Committee,ORG
Babasaheb Kamarkar,PERSON
Avanam Perungudi,GPE
Ram Avatar,DIR
Crime Branch,ORG
Jhalawar,GPE
Rudraprayag,GPE
Pratapnagar,GPE
Rajendran,PERSON
the Tamil Nadu Textbooks and Educational Services Corporation,ORG
Hannu Singh,PERSON
Takht Damdama Sahib,GPE
Thomas Isaac,PERSON
Setu,ORG
Kisan Sewa Dal,ORG
Santosh Singh,POL
Shekta,GPE
Ajay Pal Sahni,PERSON
Galthar,GPE
Kurugodu,GPE
Naren Prabhu,PERSON
Manish Panda,PERSON
Karamveer Singh,POL
Mahindra Samruddhi Foundation,ORG
ROORKEE,GPE
Rajesh N,PERSON
Veerasekaran,ORG
P Monisha,PERSON
Wadem-Sanguem,GPE
PCU,ORG
J V Akshatha,PERSON
Nallurpathi,GPE
Rekha,POL
Independence,ORG
Manohar Mahisekar,PERSON
the Sri Renganathar Farmers Producers Company,ORG
Bharatiya Kisan Uni,ORG
Mahesh Manjrekar,PERSON
Kulwehri village,GPE
Nagapatttinam,GPE
Gaurav Grover,PERSON
Telangana Inc.,ORG
Ukalana,GPE
Limor Bletter,PERSON
Union home ministry,ORG
Gadoli Khurd,GPE
Kambalakkad,GPE
Sikanderguda,GPE
V Veerasenan,PERSON
Yadadri-Bhongir,GPE
The Kisan Sansad,ORG
Shaheed Bhagat Singh’s,PERSON
Seethanagaram,GPE
Gohil,PERSON
Gopalakrishna Dwivedi,PERSON
Archana Dutt,PERSON
Krishna Murari,PERSON
The Islamabad Hindu Panchayat,ORG
Veppanthattai,GPE
Balasaheb Padghamal,PERSON
DUSSS,ORG
the Board of Secondary Education,ORG
Dharani,ORG
Behror-Khairtal,GPE
Sahebrao Bhegde,PERSON
Baanskheda village,GPE
the Jharkhand Bijli Vitran Nigam Limited,ORG
S Ramesh MYSURU,PERSON
Sildar Rathwa,PERSON
the Chandigarh Youth Congress,ORG
FAARD,ORG
Longowal,PERSON
Balaraju,PERSON
Sawant,PERSON
Charan Singh,POL
NL Yeotkar,PERSON
Pune Handmade Papers,ORG
Kumili,GPE
Chouphula,GPE
Gulati,PERSON
Didhu,GPE
Athur,GPE
sanyunkt morcha’s,ORG
Rina Roy,PERSON
Parliament,ORG
Faradi village,GPE
NIHSAD,ORG
Ajay Kumar,POL
Dehaat,ORG
Fortune Rice,ORG
Karad,GPE
Digambar Singh,PERSON
Jagbeer Sokhi,PERSON
Altaf Khan,DIR
Chinna Rasalu,GPE
Anju Bhatia,DIR
Subhash Mane,PERSON
Sadanand Malik,PERSON
TNPCB,ORG
Thatikonda Vishwanatham,PERSON
Karkhana,GPE
Balangir,GPE
Vasudev Kondekar,PERSON
Jadunath Sarkar,PERSON
Gurtej Singh Dhillon,PERSON
Jyoti Swaroop Sharma,PERSON
Hasanpur,GPE
Kandavayal,GPE
Hanuman Nagar Zone,GPE
Baswapur,GPE
Falka,GPE
YS Jagan Mohan Reddy,PERSON
Dharmana Krishnadas,PERSON
Amritsar-Delhi Express,ORG
Mangali Banda Thanda,GPE
Shailendra Pal Singh,DIR
Adilabad,GPE
Lalkuan,GPE
Sanguem taluka,GPE
Social welfare department,ORG
Dharamshala,GPE
Noida Authority,ORG
Narasingha Mishra,POL
Abhijit Raut,PERSON
Ramkumar,PERSON
Sivapuniyam,PERSON
United Shito-ryu Karate association,ORG
Ponnapur,GPE
Tulio D’Souza,PERSON
Sekkampatti,GPE
Avdhoot Mudhol,PERSON
Jasp,GPE
Laxmangarh,GPE
MM Gahuri,PERSON
Bhudargad,GPE
Ganga Ram,POL
Jharoda Borders,GPE
padashekaram,GPE
Abhay Kolarkar,PERSON
Bharathiar University,ORG
Fatehgarh Sahib,GPE
Pedachalamalapalli,GPE
Mohan Nagar,GPE
Ghanpur,GPE
Kiran,POL
Senthil,PERSON
Sardar Vallabhbhai Patel,PERSON
Hanagal,GPE
the State Level Bankers’ Committee,ORG
Vinod Bhyana,PERSON
the National Horticulture Development Programme,ORG
Sanwar,PERSON
Kanu Bhatt,PERSON
Mainkar,PERSON
Chinthamani,POL
Khalistan Zindabad Force,ORG
Geeta Rabari,PERSON
Agra/Lucknow:,GPE
Tama,PERSON
All India NEET,ORG
Sangam,GPE
APMC,ORG
Umendra Dutt,PERSON
Lidawa,GPE
MRDBS,ORG
Bhimji Borsar,GPE
Shahbad Markanda,GPE
FDCM Central Chanda,ORG
O Panneerselvam,PERSON
National Sample Survey,ORG
Thiruvalluvar,PERSON
Puran Singh,DIR
Jagaji village,GPE
K Samba Murthy,PERSON
Parijatha,GPE
Niwada,GPE
the Kovai Flower Traders Association,ORG
Shalini Kandukuri,PERSON
S P Ramanathan,DIR
Komatireddy Venkat Reddy,PERSON
Ananthapuram,GPE
Barhara,GPE
S S Gill,PERSON
VADODARA,PERSON
the Brihanmumbai Municipal Corporation,ORG
Sarai Kale Khan,GPE
Govindasamy,DIR
directorate of agriculture,ORG
Maruti Manpade,PERSON
Sathankulam,GPE
Saroj Mishra,PERSON
Kaithalapur,GPE
Saidpur,GPE
Mandhare,ORG
Nighasan,GPE
Subhanpur,GPE
Chhindwara,GPE
Ludhaina,GPE
Baikampady,GPE
Dakshin Haryana Bijli Vitran Nigam,ORG
Abdul Wadood,PERSON
Charthawal,GPE
Dharmendra Pradhan,POL
Vadavrao,PERSON
YSR Asara,ORG
Abhishek Chaudhary,DIR
Abdul Wahab Mulla,PERSON
HOSHIARPUR,GPE
Agra University,ORG
The High Commission of India,ORG
Phulwaria,GPE
Hosur,GPE
Virendra Singh,POL
Nirmal Dhillon,PERSON
Sam,GPE
Madan,POL
Bodeli,GPE
Neelam Ghuman,PERSON
Rajnath Singh’s,PERSON
Karthik Krishnakumar,PERSON
Singhu village,GPE
Salman Amzad,PERSON
Vettukuli,GPE
Bolsonaro,PERSON
Kamal Gupta,DIR
Manachanallur,GPE
Ankanahalli,GPE
Tejinder Singh Virk,PERSON
Varad Samant,PERSON
the Telangana State Road Transport Corporation,ORG
Vadakkipatti,GPE
Raiker,PERSON
Atul Senad,PERSON
the APJ Abdul Kalam International Foundation,ORG
Noopur Bishnoi,PERSON
Chakar village,GPE
Rajesh Padalkar,PERSON
Paul Pandian,PERSON
Nyay Manch,ORG
Hafed,ORG
Rajendra Singh,POL
Mehar Singh Theri,PERSON
Sindagi,GPE
Islamabad Hindu Panchayat,ORG
Dayanand,PERSON
Shahpur,GPE
Kaliya,PERSON
ryots,PERSON
", V Yedukondalu",PERSON
Navaskar,PERSON
Ebhal Vegad,PERSON
Rana Randhir Singh,PERSON
City Vista,ORG
Ambegaon,GPE
Magdalla,GPE
Chilgavhan village,GPE
Pabbiyan,GPE
Ashish Paturkar,PERSON
Birsa Agriculture University,ORG
Joga Ram,PERSON
MNCs,ORG
Gaurav Deep Singh,PERSON
directorate of plant protection,ORG
the consumer commission,ORG
Rajshekhar Bijapur,PERSON
Sekha village,GPE
Jagga,PERSON
Chandori,GPE
Mohammad Islamuddin,PERSON
VMC,ORG
K Aravinth,PERSON
Salman Khan,PERSON
Chamrajnagar,GPE
Abirami,PERSON
Alok Kumar,DIR
BSES Yumna,ORG
Santosh Ahirwar,PERSON
Krushi Vigyan Kendra,ORG
Vidhayakpuri,GPE
N Vallinayagam,DIR
Navy,ORG
Vishant Kadam,PERSON
Lalgarh,GPE
Shiggavi,GPE
MBMC,ORG
Arupathy P Kalyanam,PERSON
Jha,PERSON
Ciba,ORG
Rameshwar Rodge,PERSON
Sunil,POL
Piyush Sarna,PERSON
Bairiya,GPE
AP Special Police,ORG
Kalwakurthy,GPE
The Indian Newspaper Society,ORG
Rajneesh Agrawal,DIR
MGVCL,ORG
Dashrath Mane,PERSON
M Joyston,PERSON
Satish Poonia,PERSON
WASHINGTON,GPE
C P Singh,PERSON
M V Rao,PERSON
India against Propaganda,ORG
MLC,PERSON
Laabh,PERSON
Madagascar,GPE
Iqbal,POL
Megh Singh,POL
Yadagiri,GPE
Water Technology Centre,ORG
Vikas Aghadi,ORG
Narayan Singh,POL
EU,ORG
Khotode,GPE
Doordarshan,ORG
LaRue,PERSON
Pong,GPE
Ajay Choudhary,DIR
R Vellimalai,PERSON
Pilibhit Tiger Reserve,GPE
Sharad Chandak,PERSON
Gautam Yadav,PERSON
UVS Selvakumar,PERSON
Yi,ORG
Kharik,GPE
USA,GPE
K A P Sinha,PERSON
IIIT-H,ORG
TOI contac,ORG
Sports Authority India's,ORG
Om Prakash Chautala,POL
Medikonduru,GPE
Asansol,GPE
Aher,PERSON
Jawlabazar,GPE
the Kisan Morcha Ghazipur Border,ORG
Khola village,GPE
Kalyandurg,GPE
central electricity authority,ORG
Brajraj Singh,DIR
Virk,PERSON
Ramganjmandi,GPE
the ICAR-CCARI,ORG
Pulkit Khare,PERSON
the State Disaster Response Fund,ORG
Delhi Integrated Multi-Modal Transit System,ORG
ministry of finance,ORG
Eklavya Foundation,ORG
Devsi Bandhiya,PERSON
Sathyamangalam,GPE
Perur Chettipalayam,GPE
Nayagaon,GPE
Arijili Dasu,PERSON
Yadgirigutta,GPE
Pramod Pandey,DIR
Cholapur,GPE
Muthuswamy Colony,GPE
Yudhvir Singh,POL
Jubilee Hills,GPE
Biloda,GPE
S P Velumani,PERSON
Misrod,GPE
Hussainsagar,GPE
Naresh Saini,PERSON
UPPCB,ORG
Khori Gaon,GPE
Pappu Yadav,POL
Nityanand Rai,POL
Kisan Kalyan Abhiyan,ORG
Bhimappa Dindalkopp,PERSON
R S Baria,PERSON
the Cauvery Water Management Board,ORG
the College of Fine Arts and Crafts,ORG
BHUBANESWAR,GPE
NAGPUR,GPE
Sarv Samaj Jagriti Manch,ORG
Center,ORG
Parirakshana Samithi,PERSON
Deepak Kapse,PERSON
Vijaya Reddy,PERSON
Harsul,GPE
Akashdeep Singh Dhillon,PERSON
Harsac,ORG
Lakshmi,PERSON
Braj kshetra,GPE
Bharatiya Kisan Union's,ORG
Abhay Singh,DIR
J Farm Services,ORG
Dilip Lande,PERSON
Budhlada Sadar,GPE
the Ahmedabad Municipal Corporation,ORG
Ram Gopal Yadav,POL
Dilip Barra,PERSON
Mengaram village,GPE
largelyPunjab,GPE
Rama Rao,PERSON
the Aam Aadmi Party,ORG
Narsinhawadi,GPE
the Western Region Load Dispatch Centre,ORG
CIMMYT,ORG
Kudtarkar,PERSON
Jatin Rathod,PERSON
Kopara village,GPE
LPG,ORG
Anekal,GPE
Bilai,GPE
ACM Vinod Kumar,PERSON
Hemant Rasane,PERSON
the Birsa Agriculture University,ORG
HJCP,ORG
R Vaithilingam,POL
JJ,ORG
Sagar Rabari,PERSON
The Velliangiri Uzhavan Producer Company Limited,ORG
Ashok Pradhan,PERSON
Waluj,GPE
Suresh Velani,PERSON
Matoshree,GPE
Dumas,GPE
State,GPE
Malvinder Singh Kang,PERSON
M Nagarajan,PERSON
Ram Pratap,POL
Jagroop Kaur,PERSON
Devidaspura,GPE
Fadnavis,PERSON
K Ram Reddy,PERSON
Ayush Sinha,PERSON
Jauhar Trust,ORG
Bharadwaj,PERSON
Vallabhaneni Balashouri,PERSON
BMC,ORG
Ashish Jaiswal,DIR
Kurinji,PERSON
Jai Jawan Jai Kisan Shetkari Mandal,ORG
Paratwada,GPE
Ravana,PERSON
Chandrasekhar,DIR
Naskal,GPE
YSR Horticulture University,ORG
Bari,PERSON
Chinchwad,GPE
Kul Hind Kisan Sabha,ORG
Unnao,GPE
Kumaresan,PERSON
GORAKHPUR,GPE
Ravi Kumar,POL
Ti,GPE
Rajendra Sahane,PERSON
Parwinder Singh,POL
Rohini Devi,PERSON
Kutub Khan,PERSON
Bhumika Chaudhuri,PERSON
Thirupparaithurai,GPE
All Kerala Pineapple Farmers’,ORG
Nivruti Parsekar,PERSON
G P Arularasu,PERSON
Ubale,PERSON
Hiranki,GPE
S Sivarasu,PERSON
N S P Vetri,PERSON
Thiruvattar,GPE
Naib Singh Saini,PERSON
9497713883,ORG
Malkit Kaur,PERSON
Roopangarh,GPE
Santhal Pargana,GPE
Chaudhary Chhotu Ram Vichar Manch,PERSON
Tapu Majri,GPE
Ravi Kuhrade,PERSON
Dipankar Bhattacharya,PERSON
Kailash Lamba,PERSON
Bemetara,GPE
Krishanmurari Mali,PERSON
Itawa,GPE
Mukhyamantri Kisan Ashirwad Yojana,ORG
Center for Agricultural Sciences,ORG
Damnagar,GPE
Brahmapuri,GPE
Agarwal,PERSON
Bamnasa village,GPE
Mulanur,GPE
Sajimon K Varghese,PERSON
Metal Scrap Trade Corporation,ORG
Hajara,GPE
Jaiveersinh Jadeja,PERSON
Economic Survey of Delhi,ORG
SA Sampath Kumar,PERSON
Ramadoss,PERSON
Abisheka Kattalai,GPE
the Gaudhan Yojana,ORG
FYJC,ORG
Apex,ORG
Das,PERSON
Rakesh Agarwal,DIR
Rajashekar Reddy Seelam,PERSON
Gola,GPE
Samraj,PERSON
Chamber of Commerce and Industry,ORG
Trudeau,PERSON
arhtiyas,ORG
Chhail Bihari Goswami,PERSON
Dhanora Mandi,GPE
Shivapura,GPE
Sunil Jhakhar,POL
Pramod Joshi,PERSON
the Nakkubetta Farmers’ Welfare Association,ORG
LJP,ORG
Jammu,GPE
Mumtaz Ahmad Khan,PERSON
Geetharani,PERSON
Dakha,GPE
Vishwas,PERSON
K Vasuki,PERSON
Vasu,PERSON
Shivajirao Moghe,PERSON
Raitha Morcha,ORG
TSCSC,ORG
Lakuan,GPE
Shirgaon,GPE
FEROZEPUR,GPE
Ramnath Singh Sikarwar,PERSON
Vemula Prashanth Reddy,PERSON
Ronil,GPE
Himmat Singh,DIR
Kamali Anand,PERSON
Nainwa,GPE
MSCERT,ORG
Taran Tarn,GPE
P C Thomas,PERSON
Girhe,PERSON
N,PERSON
The All India Agricultural Workers Union,ORG
Sanghera village,GPE
Brahmana Koduru,GPE
Indian Council of Agricultural Research-Central Plantation Crop Research Institute,ORG
CITU)-affiliated,ORG
Machilipatnam,GPE
K Bhasker Reddy,PERSON
Pooja,PERSON
National Commission for Women,ORG
Goa Bagaidar,PERSON
Cardamom Producers Company,ORG
the KSRDPU University,ORG
Umar Khalid,PERSON
Kasaragod,GPE
Simetbhai Chamar,PERSON
Panjkosi,GPE
George Quadros,PERSON
Parkal,GPE
", VM Singh",PERSON
Mithlesh,PERSON
Vishwajit Mandrekar,PERSON
District Level Committees,ORG
Navi Peth,GPE
JP Chaudhary,PERSON
Samrabhai Gogra,PERSON
Union Narendra Singh Tomar,PERSON
Mohanambalpuram,GPE
Parole village,GPE
Grewal,GPE
K Subbaiyah,PERSON
Koraput,GPE
Jayant,PERSON
Pollachi,GPE
Jambu Rathwa,PERSON
Niju Kurian,PERSON
Narasipuram,GPE
K Periasamy,PERSON
Kathirpatti,GPE
Scheduled Tribe,ORG
Sanjeev Yadav,PERSON
Keshoraipatan,GPE
Sumit Chauhan,PERSON
Tiwari,PERSON
Anti-Corruption Bureau,ORG
Ron Banerjee,PERSON
Yatri,GPE
Ankush,PERSON
AGMARK,ORG
the Bahujan Samaj Party,ORG
A Usha Raja Nanthini,PERSON
Surinder Singh,PERSON
Rajiv Gandhi Institute of Medical Sciences,ORG
Arumbanaur,GPE
CMIE,ORG
Ramuk,PERSON
Naraendra Modi,POL
Pal Ambaliya,PERSON
Rajpara,PERSON
Kawant taluka,GPE
Roy,PERSON
Sangrur,GPE
Jitendra Tiwari,DIR
Mysugar,ORG
Bamrauli,GPE
Rajewal,GPE
Dabra,GPE
Rajesh Aahir,PERSON
Srinivasulu,PERSON
Party,ORG
the Rythu Swarjya Vedika,ORG
Budhwari,GPE
Kadiyam Savaram,GPE
Sunanda Sajjanrao More,PERSON
Vadivelu,PERSON
Davanagere CMC,ORG
Bhavanipet,GPE
Murugan,PERSON
Ajmer Gopal Lal,PERSON
BKU Ekt,ORG
New Zealand,GPE
Ela,GPE
the State Marketing Department,ORG
Datyana village,GPE
Ashok Pandurang Bhoyar,PERSON
S Sriram,DIR
Bandyopadhyay,PERSON
Vettukad,GPE
Prakash Amte’s,PERSON
Kullampalayam,GPE
Bathjinda,GPE
Silpa Ravichandra Reddy,PERSON
Badlapur,GPE
Solid Waste Management,ORG
Hrishikesh Patankar,PERSON
Om Sanjay Talekar,PERSON
JP Dalal,PERSON
Javadekar,PERSON
Naurangpur,GPE
Mehmujoyia village,GPE
Ekta Parishad,ORG
Freedom Riders Club,ORG
Dheduki,GPE
Nagarjun Construction Company,ORG
Bolmax Pereira,PERSON
Veer Surendra Sai,PERSON
Bacchu Kadu,PERSON
AP,ORG
Ajay Kumar Teni,PERSON
Surya Bhushan Kumar,PERSON
Rinku Singh,PERSON
Ganesh Wasake,PERSON
Maharashtra Gramin Bank,ORG
Parwe,PERSON
Abhimanyu Kumar Mehta,PERSON
Dhage,PERSON
K Pakirappa,PERSON
BV Yadav,PERSON
Shariq Majeed,PERSON
Devgadh Baria,GPE
Narinder Bhamra,PERSON
Bramhanand Naikawadi,PERSON
Wardha,GPE
Rampura,GPE
the Telangana Wild boar Menaced Farmers Association,ORG
Cumbum,GPE
Prakasam,GPE
the Odisha University of Agriculture and Technology,ORG
Vikarabad,GPE
Kerala Infrastructure Investment Fund Board,ORG
Jagmal,PERSON
S Megavarshini,PERSON
All India Khet Mazdoor Union,ORG
Thallada,GPE
Ashu,ORG
Paramparaghat Krishi Vikas Yojana,ORG
DRC,ORG
Augustine,PERSON
Badaun,GPE
Shinda Singh,PERSON
Kharif,PERSON
Reeta Singh,POL
Sanaur,GPE
Hathras,PERSON
Amrik Singh Varpal,PERSON
Kuppaimedu,GPE
Gutha Sukender Reddy,POL
Mathew,PERSON
Kaliyapuram,GPE
Hubballi-Dharwad West,GPE
Raikwar,PERSON
Shambhu Mishra,DIR
Milind Madhukar Manerikar,PERSON
rural development department,ORG
Pradeep Dasarwar,PERSON
Olectra,ORG
PJP,ORG
Indian Kisan Union,ORG
