Entity,Type
Rajinder Singh Dhola Qadian Union,PERSON
Billenahalli,GPE
PR Pandian,PERSON
Pramod Yeole,PERSON
Bhai Pinderpal Singh,PERSON
Bharath Gupta,PERSON
Gajwel,GPE
Kalluru,GPE
MGR,PERSON
Loharwa village,GPE
Chetan Kapadnis,PERSON
Muttukadu,GPE
Gurdeep Singh Dhaliwal,PERSON
Shivaram Hebbar,PERSON
Ludewala village,GPE
Nalanda Engicon Pvt Ltd.,ORG
Kalpana Wadhai,PERSON
SIngh,ORG
Kamali Anand,PERSON
GVMC,ORG
Marxist,ORG
Amethi,GPE
Haris Abdul Vahid’s,PERSON
A K Singh,PERSON
Sardulgarh,GPE
Rajat Nair,PERSON
Navnath,PERSON
APSRTC,ORG
Guna,GPE
Dhan Singh Negi,PERSON
Nagloi,GPE
Anil Singh,PERSON
P J Sareesh,PERSON
Taufique,PERSON
Ramesh Mandlik,PERSON
Puri,GPE
Shiromani Akali Dal,ORG
Baroda Meo,GPE
Indian Institute of Foundrymen,ORG
P Niharika,PERSON
Yadadri-Bhuvangiri,GPE
Kundgaonkhurd,GPE
The Adivasi Academy,ORG
South Haryana’s,GPE
Subhash Raju Nehare,PERSON
the Indian Meteorological Department,ORG
Irani,PERSON
the Sion Hospital,ORG
Ravi Kishan,PERSON
Vishwanth Gaddad,PERSON
Jagdeep Lamba,PERSON
Dipen Agrawal,PERSON
Primary Agricultural Co-operative Society,ORG
Rajya Kisan Sangharsh Samanvaya Samiti,ORG
Amir Subhani,PERSON
Dhapewada,GPE
Vivekanand Vidya Mandir,GPE
Moorthy,PERSON
Goyal,PERSON
East Champaran,GPE
Chadha,PERSON
Punjab Agriculture University,ORG
Baroliya,GPE
International Charity Khalsa Aid,ORG
Yanampally,GPE
EV Reddy,PERSON
Salem Municipal Corporation,ORG
the Indian Institute of Wheat and Barley Research Centre,ORG
Ekam Singh,PERSON
SHIMLA,GPE
Nadiad,GPE
The Agricultural Produce Market Committee,ORG
Boota Singh Burjgil,PERSON
the Electricity Regulatory Commission,ORG
Cauvery Water Management Authority,ORG
Sudhakar Joshi,PERSON
GSS,ORG
She,GPE
Myna mar,GPE
Tanisht Chaturvedi,PERSON
Sai Girdhar,PERSON
Lachhapur,GPE
All-India Centre of Trade Unions,ORG
The Bharatiya Kisan Sangam,ORG
GMCH,ORG
Vijayababu,PERSON
P Krishnammal,PERSON
Faridkot,GPE
Praful Patel,PERSON
DSGMC,ORG
Ravneet Bittu,PERSON
CBSE,ORG
the State Assembly,ORG
the All India Kisan Sangharsh Coordination Committee,ORG
Balkaran Singh,PERSON
Ranjit Kamble,PERSON
P Kumaravadivelu,PERSON
R Umarani,PERSON
Ibrahimpur Masaai,GPE
Saharawan village,GPE
Jadiya,GPE
V Dakshinamoorthy,PERSON
Visakha,GPE
Bharuch Zilla Khedut Samaj,ORG
Sana Khan,PERSON
Senjalia,PERSON
Jaspreet Singh,PERSON
Bhamboli,GPE
Mujaffanagar,GPE
Sukhdeo Singh,PERSON
VIDC,ORG
Jobner agricultural university,ORG
Vokkaliga,GPE
Mariahu,GPE
Anoop Dhanak,PERSON
The Sanyukta Kisan Morcha Maharashtra,ORG
ex-Army,ORG
Lokesh Jain,PERSON
Chandori,GPE
Gursewak Singh,PERSON
@BJP4India,ORG
Sunil Gulia,PERSON
wron,ORG
Mohanur,GPE
I,ORG
Veljibhai Bhudiya,PERSON
Srinivas Reddy’s,PERSON
Krishna,PERSON
Khandesh,GPE
Vishwas,PERSON
Kelwada,GPE
Aspi Chinoy,PERSON
Poovachal gramapanchayath,GPE
Dipankar Datta,PERSON
Shantanu Patil,PERSON
Neetu Singh,PERSON
Utraula,GPE
Shivaraj,PERSON
Nauli,GPE
Khajurna,GPE
Canacona,GPE
JAMSHEDPUR,GPE
Moharli,GPE
UTTARKASHI,GPE
A Jayathilak,PERSON
Mitushi Darji,PERSON
SMA Kazmi,PERSON
John Abraham,PERSON
Raju Padgilwar,PERSON
National Institute of Agriculture Marketing,ORG
Saifai,GPE
Trivdendra Singh Rawat,PERSON
Mushkabad,GPE
Senjeri,GPE
P Baskar,PERSON
Arjun Rathod,PERSON
B R Kamboj,PERSON
Bindu Chowk,GPE
BKU Lakhowal,ORG
Surendrasingh Sabarwal,PERSON
Satyaprakash Tiwari,GPE
Vinay Tendulkar,PERSON
Kadapa,GPE
Kundanpally village,GPE
Guru Gobind Singh's,PERSON
Roshan Bheel,PERSON
Krishak Samriddhi Ayog’,ORG
the Tamil Nadu Civil Supplies Corporation,ORG
the department of food and public distribution,ORG
Dawn P Ambrose,PERSON
Mageswari Ravikumar,PERSON
Nittur,GPE
Paramil,PERSON
BATHINDA/PATIALA:,GPE
Alagampatti,GPE
Mahesh Pawar,PERSON
Amandeep Singh Bains,PERSON
Rajbir Mor,PERSON
Shivram Naik Gaonkar,PERSON
Bhana,GPE
Abbas,PERSON
Citizen’s Foundation,ORG
"Gaondongrim,",GPE
Nikhil Kumar,PERSON
Amol Gorhe,PERSON
Bhoomika Farmers Producers Sauharda Sahakari Niyamit,ORG
Hemant Godse,PERSON
Harigarh,GPE
Bruhat Bengaluru Mahanagara Palike,ORG
Aparna Malikar,PERSON
Bharat Kisan Union’s,ORG
A Indrakaran Reddy,PERSON
Cherai,GPE
Anil Parab,PERSON
Aanaimaduvu,GPE
Sudhanshu Trivedi,PERSON
Farm organisa,ORG
Niraj Warikoo,PERSON
Pondicherry University,ORG
Arshi Khan,PERSON
Amrik,PERSON
Wasim,PERSON
Yavatmal-Washim,GPE
South Western Command,ORG
S. D. Billore,PERSON
Muzzafar Ali,PERSON
Nilgiris Small and Tiny Tea Growers’ Association,ORG
Khopde,PERSON
Mithra,PERSON
Jadamangalam,GPE
Bharatiya Kisan Union’s,ORG
K S Alagiri,PERSON
Numberdar,PERSON
Sunil Awana,PERSON
Kasa,GPE
Orlando Bloom,PERSON
Malakhera,GPE
R A Jadeja,PERSON
Eka,GPE
Goa Bagaidar,PERSON
Indian National Congress,ORG
Sreerekha R,PERSON
M Rajesh,PERSON
Somkuwar,PERSON
Agrawal,PERSON
LaRue,PERSON
Nawab Malik,PERSON
Krishi Avam Paristhitiki Vikas Sansthan,PERSON
Bazar Samiti,GPE
Uday Sawant,PERSON
Rajnish International,ORG
Vilamundi,GPE
Sewa Dal,ORG
Arun Maharaja,PERSON
TIRUPUR,GPE
Prem Singh Parihar,PERSON
Parwe,PERSON
Yashpal Arya,PERSON
Kolkata,GPE
Raigarh,GPE
Piloda,GPE
Anil Malik,PERSON
Dat Dev Shetkari Sangh,ORG
Anklav,GPE
Narsinh Ramani ni Vadi,GPE
M Vijayalakshmi,PERSON
Adur Hescom,ORG
the British Parliament,ORG
Bandipalya,GPE
M Jagadeesh,PERSON
Chaitanya Marpakwar,PERSON
Su,GPE
Adisheha,PERSON
Kothakota Mandal,GPE
P Monisha,PERSON
Padam Singh,PERSON
J Damodar Reddy,PERSON
Clement Ben,PERSON
UP Police,ORG
Pa,GPE
Juvvadi Madan Mohan Rao,PERSON
Surjit Singh Siwach,PERSON
KK Ragesh,PERSON
Rangareddy,GPE
Dabwali,GPE
Kosali,GPE
CMO,ORG
Dholu,GPE
Avinash Rai Khanna,PERSON
Kashipur,GPE
Chinna Chokkikulam,GPE
Semandampalayam,GPE
Bhumanshah Chowk,GPE
TARAN,GPE
AgNext Technologies,ORG
DTPC,ORG
Udit,PERSON
Pradeep Karpe,PERSON
Narayana Reddy,PERSON
Jagseer,PERSON
Dhillon,PERSON
M Kittusamy,PERSON
the Bharatiya Kisan Union,ORG
Khalsa Aid,ORG
Arjun Kumar,PERSON
Gokulraj,PERSON
Sandip Meda,PERSON
Arjun Pagdhdar,PERSON
Chamkaur Sahib,GPE
Ashok Bhutada,PERSON
ryots,PERSON
SDPI,ORG
"Mahamana Malaviya Research Centre for Ganga, River Development and Water Resource Management",ORG
K S Sangha,PERSON
Chandan Nagar,GPE
Pimplgaon Basawant,GPE
Inam Puliyur,GPE
Kambur,GPE
Babbu Maan,PERSON
Alapur,GPE
PCMC,ORG
Nama Nageswara Rao,PERSON
Kaptan Singh,PERSON
Vishwa Pansare,PERSON
THIRUVANATHAPURAM,GPE
Mo,GPE
Dodhe Khan,PERSON
the Pradesh Congress Committee,ORG
Choti Chaupad,GPE
Ghaziabad,GPE
Harsimran Kaur,PERSON
United Shito-ryu Karate association,ORG
Vadakkipatti,GPE
Dhanora Mandi,GPE
Kamboj,PERSON
Palakkad,GPE
Udumalapet,GPE
Chadivayalpathi,GPE
VS Solanki,PERSON
Jewar tehsil,GPE
India,GPE
V Pr,PERSON
Thiruthukkal,GPE
Fatehpur,GPE
the Sewing Machine Development Club,ORG
GTB Nagar,GPE
Bhakta Charan Das,PERSON
Naththu,PERSON
Preneet Kaur,PERSON
Joginder Mayar,PERSON
Lalganj,GPE
Adani Power Proj,ORG
Udhagamandalam,GPE
Kaushal Kumar,PERSON
Meenkadai Siva,PERSON
M Gowthami,PERSON
Dulhera village,GPE
Sewing Machine Development Club,ORG
Amarjeet Dhanda,PERSON
KANNUR,PERSON
Hajara,GPE
Keshav Kangane,PERSON
R Kamaraj,PERSON
Sajjanrao More,PERSON
Kosamba village,GPE
MMG District Hospital,ORG
Amarendra Pratap Singh,PERSON
Diu,GPE
FDCM,ORG
Barket Khan,PERSON
Harsh Sanghavi,PERSON
Phagwara,GPE
Surjit Kumar Jyani,PERSON
Kalpi Sanjay Sharma,PERSON
R Vijayarajan,PERSON
JGPC,ORG
SSNNL,ORG
General Kamgar Union,ORG
Shambhu Prasad Nayak,PERSON
Ghanasara,GPE
Nashik Circle,GPE
Dhiwarwada,GPE
Limba Rathod,PERSON
Narinder Chanchal,PERSON
Biden,PERSON
Rajeshwari Devi,PERSON
Sanvidhan Chowk,GPE
Nimgaon Indapur,GPE
Ram Krishna Awasthi,PERSON
Mundgod,GPE
Pradeep Naik,PERSON
Jitendra,PERSON
Runnisaidpur,GPE
RARI,ORG
IFFCO Tokyo Insurance,ORG
Madhu Yashki Goud,PERSON
Monicca Aggarwal,PERSON
Trivedi,PERSON
Shelke,PERSON
Ramod,GPE
Revanth,PERSON
Dumera Majhra,GPE
Indian Medical Association,ORG
Mahesh Vadodaria,PERSON
The Uss Sangarsh Samiti,ORG
G Simhachalam,PERSON
Harsinghpur,GPE
Mali,PERSON
NHRCL,ORG
Harvinder Kalyan,PERSON
Akalis,ORG
SC/ST,ORG
Goa Bhagayatdar,PERSON
Bagmau village,GPE
JD(U,ORG
Harjinder Singh Baggi,PERSON
the Prime Minister's Office,ORG
Sumeet Goel,PERSON
Derasar,GPE
New Malleshwara,GPE
Kodapadavu village,GPE
"ministry of environment,",ORG
Bhanu Pratap Singh,PERSON
Bhogwara village,GPE
M Raghunandan,PERSON
Kuruburu Shantakumar,PERSON
P Suresh Kumar,PERSON
Gurucharan Singh,PERSON
Jethakuba,GPE
Kapil Mohan,PERSON
Sarsawa,GPE
Nirbhay Singh Dhudike,PERSON
Narendra Modi’,PERSON
Dharukhera,GPE
Nagawara,GPE
Ghudani,GPE
Niharika Chauhan,PERSON
NEW DELHI/BATHINDA,GPE
Gurjeet,PERSON
Farmagudi Residency,ORG
Jyothi Bettadapura Nagaraj,PERSON
Sahyadris,GPE
BSES Rajdhani,ORG
The Karnatak State Rural Development and Panchayat Raj University,ORG
TRIFED,ORG
Mannachanallur,GPE
BKU Ekta Dakaunda,ORG
GRP,ORG
Noopur Bishnoi,PERSON
Keesara,GPE
Sonu Gurjar,PERSON
Shariq Majeeed,PERSON
Sankda,GPE
World Wide Fund for Nature,ORG
the Dudh Utpadak Shetkari Sanharsha Samiti,ORG
BAGAHA,GPE
Karnik,PERSON
Custom Hiring Centres,ORG
Bhira,GPE
Ramjanmabhoomi,GPE
Zilla Parishad,GPE
Khanna,GPE
KK Manohara,PERSON
PANAJI,PERSON
Sandesh Takkala,PERSON
Government Medical College,ORG
MMM,ORG
N Saravana Kumar,PERSON
Wardha Jilha Shetkari-Kamgar Andolan Samanvay Samiti,ORG
Secunderabad,GPE
Kottari,GPE
Rajewal Ji,PERSON
Udaylal Anjana,PERSON
The LH Sugar Mill,ORG
Dasuya,GPE
Lower Parel,GPE
Alanganallur,GPE
Derby,GPE
Narsingpur,GPE
USA,GPE
— Sandhya Nair,PERSON
Rizwan Siddiquee,PERSON
Bhartiya Kisan Union (Rajewal),ORG
Ashok Chavan,PERSON
YS Jagan Mohan Reddy,PERSON
Jhanvi Kapoor,PERSON
Ballarpur village,GPE
Birla,PERSON
M Selvaraj,PERSON
Jagaji village,GPE
Ravinder,PERSON
Ramsisar Chhajlaniya,GPE
Maharashtra Navnirman Sena,ORG
the East India Company,ORG
Parigam,GPE
Bellibatlu,GPE
Gadde Ramamohana Rao,PERSON
Rajesh Malhota,PERSON
BMTC,ORG
Sira,GPE
Vikar Sisar,PERSON
Laksar,GPE
Vijay Kisku,PERSON
Sheelwant Nandedkar,PERSON
Haripur,GPE
Tomar Saheb,PERSON
Manesar,GPE
Loni Kalbhor,GPE
Ghanshyam Vishwakarma,PERSON
Chander Singh,PERSON
Pettavaithalai,GPE
Jacqueline Fernandez,PERSON
Laxman Jagtap,PERSON
Fatehsinh Bariya,PERSON
JP Enterprises,ORG
John Micheal D’Costa,PERSON
Walmart,ORG
Amadalavalasa,GPE
KCC,ORG
the Western Region Load Dispatch Centre,ORG
Aniket Kakde,PERSON
Simple,ORG
Regina Cassandra,PERSON
Karamana,GPE
Farm,ORG
Kadoon,GPE
Rajula,GPE
Barde,PERSON
Shetkareancho Ekvat Taleigao,ORG
Aravindan,PERSON
Virendra,PERSON
Khatopur,GPE
Gian Chand Gupta,PERSON
Maheshinder Singh Grewal,PERSON
Capital,GPE
Zaheerabad,GPE
Gudivada,GPE
Bhunerheri,GPE
Arvind Kumar,PERSON
Charwa,GPE
Anna University,ORG
Syama Prasad Mookerjee,PERSON
Prabhu Doddamani,PERSON
Kavathe Mahankal,GPE
Kanti Bariya,PERSON
Nizamuddin,GPE
Goa Bhagayatdar,ORG
K N Unnikrishnan,PERSON
National Crime Records Bureau,ORG
Krishna Kanta Bora,PERSON
Arvi,GPE
Erravalli,GPE
Sandeep,PERSON
David Dhawan 's,PERSON
D B Basia,PERSON
Giriprakash,PERSON
the soil conservation department,ORG
the Tamil Nadu Farmers’ Association,ORG
Vodafone Idea Ltd,ORG
Jayathi Ghosh,ORG
ITD ITD-Cementation,ORG
DyCM,ORG
Rajiv Lochan Sah,PERSON
the Shiromani Akali Dal,ORG
Shyam Sunder Sharma,PERSON
the High-Powered Committee on Agriculture,ORG
Kanwaljit Khanna,PERSON
Mohali MC,ORG
PAMETI,ORG
Pramod Sawant,PERSON
Andhra University,ORG
Punjab agriculture department,ORG
the National Investigation Agency’s,ORG
Rohilkhand,GPE
The Aam Aadmi Party,ORG
Bhirkoor,GPE
A Mahender,PERSON
Vijay Simha Reddy,PERSON
Khodiyarnagar,GPE
Mota Mava,GPE
Nathsagar,GPE
Chetan Chauhan,PERSON
Shareit,ORG
Surendra Kalia,PERSON
Yogendra Yavatikar,PERSON
Badrinath,GPE
Pravin Sonawane,PERSON
Selvam,PERSON
Sainik Farm,GPE
Hingoniya,GPE
Namrata Patil,PERSON
PHED,ORG
Palwal-Gazipur-Shahjahanpur,GPE
Reengus,GPE
Sasi Brahmana,GPE
SDO/JE,ORG
Vedaranyam,GPE
Som Parkash,PERSON
Deol,PERSON
Kumananchavadi,GPE
I Govindhan,PERSON
Prakash Abitkar,PERSON
the Agriculture Produce Market Committees,ORG
Lakshmana Reddy,PERSON
Pralhad Joshi,PERSON
Riga,GPE
Pratap Gida,PERSON
The Tamil Nadu Vivasaigal Sangam,ORG
Vallalapatti,GPE
M R K Prasad Rao,PERSON
Chinchghat,GPE
Baldevji Thakor,PERSON
Asansol,GPE
Sangeeta,PERSON
Rise,GPE
Ambanis,PERSON
Aman Arora,PERSON
the Haryana Congress Legislature Party,ORG
Gmers Medical College,ORG
Netherlands,GPE
Patkar,PERSON
Kuraburu Shanthakumar,PERSON
Ashim Badhwar,PERSON
Nagar,GPE
Bank of Baroda,ORG
Niyamatpura,GPE
district emergency operations centre,ORG
VECV,ORG
Piparia Bhanja,GPE
Pote,PERSON
Sanjay Singh,PERSON
Ram Sevak,PERSON
Brijendra Singh,PERSON
Sunita Garg’s,PERSON
Shetkari Sangathana,ORG
Gumthala Garhu,GPE
Valpoi,GPE
Selbrah village,GPE
Ravulapalem Agriculture Market Committee Traders’ Association,ORG
Delhi Police's,ORG
BTP Rajasthan,ORG
Senthil,PERSON
Urban Development and Housing,ORG
Araneyshwar,GPE
Rayalaseema Saguneeti Sadhana Samithi,ORG
Cidco,ORG
Marri Yadav Reddy,PERSON
Saroj Poddar,PERSON
Behram,PERSON
Tut,PERSON
Vineet Kumar,PERSON
Vishnu Nataani,PERSON
Anant Sinari,PERSON
Ramesh Bais,PERSON
K M Kathiriya,PERSON
Vangi village,GPE
Bhugaon,GPE
Ashutosh Pareek,PERSON
Umesh Utkhede,PERSON
Zorwar,PERSON
Khoja,PERSON
Davinder Singh,PERSON
Harivansh Narayan Singh,PERSON
Gaitri Kumar,PERSON
Ahirwar,PERSON
Pavithram,GPE
Jyoti,PERSON
BKU Bhupinder Singh Mann,PERSON
the Rythu Bharosa Kendras,ORG
Heera,PERSON
Perni Nani,PERSON
Gathwala Khap,ORG
Simaria Talluke Maharajpur,GPE
Benibad,GPE
Co-operative Milk Producers Union Limited,ORG
Tamil Nadu Agricultural University,ORG
IUML,ORG
Chhatrapati Shivaji Maharaj,PERSON
KP,ORG
Jet Singh,PERSON
Kayathar,GPE
Swachh Bharat Mission,ORG
Azad Singh Palwal,PERSON
Chennimalai,GPE
Tikri,GPE
Kaira District,GPE
Delhi High Court,ORG
Chandigarh-Mohali,GPE
Sakthi Vel,PERSON
Dinesh Naidu,PERSON
Sangh,ORG
K Venkatachalam,PERSON
Melvin Roy,PERSON
AGRA,GPE
Behrampur,GPE
Barani Khalsa,GPE
Srinivasan,PERSON
BELAGAVI,GPE
Harwinder Singh Khera,PERSON
Bangar,GPE
Dandai,GPE
Agro Farms India Private Limited,ORG
Natha Bhatu,PERSON
Government Railway Police,ORG
Yashraj Singh,PERSON
Kutubkheda,GPE
the Dairy Farmers Association,ORG
Western Region Disease Diagnostic Laboratory,ORG
Ravishankar,PERSON
Singhvi,PERSON
DVVNL,ORG
Bajaj Hindusthan Sugar Mill,ORG
Nadigadda Rytu Hakkula Porata Samithi,ORG
Raitha Bana,PERSON
Mudinepalli,GPE
P Senthilkumar,PERSON
Santokh Singh,PERSON
Sudhir Verma,PERSON
Lakvinder Singh,PERSON
Shagun Gautam,PERSON
Harbhajan Mann,PERSON
Nityanand Rai,PERSON
Electrical Engineering,ORG
Suresh Koth,PERSON
Pramendra Singh Dobhal,PERSON
Handiaya,GPE
Salman Khan 's,PERSON
Kamareddy,GPE
Jayaprakash Reddy,PERSON
Patiala district,GPE
Sanjiv Singh,PERSON
Chandu Manjadiparambil,PERSON
Tama Rathwa,PERSON
Bhavani,PERSON
Phadte,PERSON
social security,ORG
Pramod Pandey,PERSON
K S Sabarinathan,PERSON
Sahswan,GPE
Iluppanatham,GPE
the Aurangabad Municipal Corporation,ORG
Sebastian Kochupurakal,PERSON
Dominic Fernandes,PERSON
Tamil Nadu Horticulture Development Agency,ORG
M L Khattar,PERSON
Ankit Das,PERSON
Balila,GPE
Ughaiti,GPE
Hamza,GPE
Yudhishter Singh,PERSON
J P Chaudhary,PERSON
Sandeep Verma,PERSON
the Bhagwanpur Vyapar Mandal,ORG
Fasteners’ Manufacturers’ Association of India,ORG
The India meteorological department,ORG
Nuvem,GPE
Vishwakarma,PERSON
Baburajapuram,GPE
the All India Motor Transport Congress,ORG
Kakasaheb Nalawade,PERSON
Junnar tehsil,GPE
Sukhi Shergill,PERSON
Vangili Subramanian,PERSON
the agriculture department,ORG
N Sampath,PERSON
the Tamil Nadu Pollution Control Board,ORG
Pradhan Mantri Phasal Bima Yojana,ORG
Vallampadugai,GPE
Rural Development Fund,ORG
Ticlo,PERSON
Mela Parmar,PERSON
IEG,ORG
the Shetkar Sangathana,ORG
Joida,GPE
Dorli village,GPE
SDRF,ORG
Imman,ORG
K Kannababu,PERSON
Machine Gun Kelly,PERSON
Panipat-Jalandhar NH-1 Tollway Private Limited,ORG
Daiyat Murjhal,GPE
Ghutanwad,GPE
Indira Gandhi,PERSON
Bibi Jagir Kaur,PERSON
Santosh Ahirwar,PERSON
Seemanchal,GPE
Harbhajan Meena,PERSON
Davanagere CMC,ORG
Jayajirao Suryawanshi,PERSON
Devender,PERSON
T M Thomas Issac,PERSON
Madan Dilawar,PERSON
National Thermal Power Corporation,ORG
M G Ramachandran’s,PERSON
Rakesh Tikait,PERSON
Dharmpur Tappa,GPE
Narinder Singh Shergill,PERSON
Soy,PERSON
Olectra,ORG
BKU Mansa,ORG
Balangir,GPE
Peddireddi Ramachandra Reddy,PERSON
IFFCO Tokio General Insurance Company,ORG
Mormal,PERSON
Rise-Pise,GPE
Indo-Tibetan Border Police,ORG
Pachamadai,GPE
EBP,ORG
Padma,PERSON
BAU,ORG
Sukho Patel,PERSON
the Commission for Air Quality Management,ORG
Najibabad,GPE
Ambethgar,PERSON
Kumaramangalam village,GPE
College of Arts and Crafts,ORG
The Kirti Kisan Union,ORG
Gurjari,GPE
Gurunanak Engineering,ORG
Inquilab Zindabad,GPE
B J Deshmukh,PERSON
Nalla Gounder,PERSON
FPPCA,ORG
Chak,PERSON
Avanigadda,GPE
Visheshwar Prasad,PERSON
Rashidpur village,GPE
Pasi,PERSON
Shalini Kandukuri,PERSON
Jahid Nadaf,PERSON
Narain Karthikeyan,PERSON
Mattewara village,GPE
Naganna,PERSON
Vadakkalur,GPE
Jamaat-e-Islami,ORG
ADH,ORG
Sangh Parivar,ORG
Subhani,PERSON
Bhartiya Mazdoor Sangh,ORG
Pachamalaiyankottai,GPE
Udayavar Arcot,GPE
Chaudhary Charan Singh Haryana Agricultural University,ORG
Manchal,GPE
the Nashik Municipal Smart City Development Corporation,ORG
IPC,ORG
Jobat,GPE
Kuldiep Singh,PERSON
Pampa,GPE
Palwan,GPE
Lal Bahadur Shastri’s,PERSON
Gurnam,PERSON
ministry of road transport and highways,ORG
Wankaner,GPE
Zira,GPE
Nandgaon,GPE
Galoti,GPE
Ratnakar Gutte,PERSON
the M S Swaminathan Commission,ORG
the state human rights commission,ORG
19GD,GPE
Chandrakant Gaude,PERSON
Adi Dravidar,PERSON
Ghangri,GPE
Karma Basariyan,GPE
Sargasan village,GPE
Utthan,GPE
Alpana Joshi,PERSON
02054 Jan Shatabdi Express,ORG
Harchand Kaur,PERSON
Tadvai,GPE
K N Shiva,PERSON
Upendra Kushwaha,PERSON
BKU Ekta Sidhupur,ORG
Federal Front,ORG
Barwala-Raipur Rani,GPE
Sagar Diwa(17,PERSON
Bund Garden,GPE
Agro Ecological Farming Systems,ORG
Nidesh Gupta,PERSON
Manish Chauhan,PERSON
Vasundhara Raje,PERSON
EU,ORG
Sakir,PERSON
Nattukkalpalayam,GPE
Dushyant,PERSON
Guru Nanak,PERSON
CIHS,ORG
the Punjab Assembly,ORG
Golden Chowkdi,GPE
Abhay Mankar,PERSON
Thoothukudi,GPE
Vajidpur,GPE
the Rashtriya Krishi Vikas Yojana,ORG
Prasad Gaonkar,PERSON
Navsari Agricultural University,ORG
S Mahendran,PERSON
Andheri,GPE
Bhupinder Singh Mann’s,PERSON
Mandvi taluka,GPE
Barwala Mandi,GPE
Danapur,GPE
Amaresh Baghel,PERSON
Kulatheri,GPE
Vikas Rawal,PERSON
Sunil Dhanak,PERSON
SHUATS,ORG
Deepak Pauskar,PERSON
Sunita Narain,PERSON
Badal,GPE
Kankipadu,GPE
Rajesh Tupatkar,PERSON
G Kanagasabapathy,PERSON
K Kannabbau,PERSON
Araria,GPE
Rashmi Suresh,PERSON
Talwandi Sabo,GPE
Chirola Bujurg,GPE
Barua village,GPE
BJP Kisan Morcha Sukhwinder Mandi,ORG
CICR,ORG
Kuraji Paladia,PERSON
Jaggannath Kalaksar,PERSON
AP,GPE
Mehta,PERSON
Greater Hyderabad,GPE
Daund tehsil,GPE
Sonam,PERSON
Civic Action Guild,ORG
Vogue,ORG
Suresh Velani,PERSON
Christian United Federation,ORG
Rajouri Garden,GPE
Raji Reddy,PERSON
Hardeep Kadyan,PERSON
Tea Board,ORG
Lakhwinder Kaur,PERSON
usin,GPE
Pandhare,PERSON
Manish Grover,PERSON
Bhubaneswar,GPE
Chander Bhan,PERSON
Rajanna,PERSON
Cauvery farmers’ protection,ORG
Tundi,GPE
Mollem,GPE
Baramati,GPE
Jeetpura village,GPE
Seeranaickenpalayam,GPE
Sonalika,ORG
Qasim,PERSON
C Vasu,PERSON
the department of agriculture,ORG
Dibdiba,GPE
Ravilal Marandi,PERSON
The GMERS Medical College and Hospital,ORG
R A Pawar,PERSON
BKU Ugrahan,PERSON
Thottumariiyil,PERSON
Sahdat Anwar,PERSON
Bhupendra Singh,PERSON
Arun Pratap Singh,PERSON
Shivram Gaonkar,PERSON
Mahbubnagar,GPE
Vanika Jaiva,ORG
Lokanatham,PERSON
K S Mathew,PERSON
Mukhtar,PERSON
Damnagar,GPE
EE Haveri,ORG
Vazhavanthankottai,GPE
The Editors Guild of India,ORG
Dhamtan,GPE
Sanand,GPE
Sheel Biotech Private Limited,ORG
Rakesh Takait,PERSON
Sanguem,GPE
Durgaram,GPE
Siroli,GPE
Bijnor/Pilibhit,GPE
Kisan Sabha’s,ORG
Jacob Abraham,PERSON
Kheda Satlana,GPE
Vayalur,GPE
the Ruling Party,ORG
Yadadri Bhivanagiri,GPE
the Agriculture Produce Market Committee,ORG
Machilipatnam,GPE
Parigi,GPE
Cochin Cancer Research Centre,ORG
Kelambakkam,GPE
Jaiprakash,PERSON
Telangana Jana Samithi,ORG
Sushil,PERSON
Dawood,PERSON
Sandhwan,PERSON
AIKSC,ORG
Geeta,PERSON
Buddha Bharwad,PERSON
Oddanchathiram,GPE
The council of ministers,ORG
District Level Committees,ORG
Adesh Gupta,PERSON
Mahesh Hardasani,PERSON
R Raja Chidambaram,PERSON
Baglan,GPE
Janu Mor,PERSON
Soraba,GPE
M K Rana,PERSON
Sandeep Khirwar,PERSON
MSCERT,ORG
Raigaon,GPE
M C Vala,PERSON
Hosakote Basavaraj,PERSON
Theneerpatti,GPE
Dhanasekaran,PERSON
Vaghnagar,GPE
Mooratganj,GPE
Faitah Singh Banjara,PERSON
Lokesh Kumar Meena,PERSON
Girish Dayalan,PERSON
Lehra,GPE
K Shanmugasundaram,PERSON
Feza,PERSON
Ranjitsinh Sisodia,PERSON
Ballari,GPE
Biman Bose,PERSON
Katidhan Tech Pvt Ltd,ORG
Kundgol,GPE
Sedappatti,GPE
Kranti Dhote,PERSON
Nand Kishore Gurjar,PERSON
Ubale,PERSON
Nandur village,GPE
the Nashik Municipal Corporation,ORG
Dilip Walse Patil,PERSON
PNB,ORG
Surjit Singh,PERSON
Ramesh Pawale,PERSON
Bhuri Singh,PERSON
TN,ORG
TIKRI,PERSON
Ulhasnagar,GPE
Mayar,GPE
Gopalsamy,PERSON
Kenya,GPE
Dandeli,GPE
Sonu,GPE
BHAGALPUR,GPE
Telangana State Vidyut Meter Readers Union,ORG
Sajith,PERSON
Lakhimpur Kheri,PERSON
Kuldeep,PERSON
Kurugodu,GPE
Krishna Ghosh,PERSON
Venod Sharma Ji,PERSON
Deepak Ghule,PERSON
Gurmeet Singh Khunimajra,PERSON
KISLAY Social Research Collective,ORG
Sandeep Ojha,PERSON
Gurjatan Singh Billu,PERSON
PSUs,ORG
Sristi Aggarwal,PERSON
Raikot Adda,GPE
Trupti,PERSON
Curtorim,GPE
